"id","orderId","date","timestamp","symbol","type","price","amount","total","fee","feeCoin","category","period","tradeType","baseCoin","isShift","note"
"99006023","641662562","04.10.2021 16:08:31","1633352911206","BTTUSDT","SELL",0.003424,100000,342.4,0.3424,"USDT","test","period-02","opened","USDT",0,"(?) Откуп по меньшей цене"
"301620083","2344342454","12.10.2021 12:27:00","1634030820892","ETHBTC","BUY",0.06076,0.1202,0.007303352,0.000007307919599999999,"BTC","spot-classic","period-03","opened","BTC",0,"Спот-сделка классическая (не по сигналу)"
"301620085","2344342454","12.10.2021 12:27:01","1634030821013","ETHBTC","BUY",0.06076,0.2324,0.014120624,0.000014129455200000001,"BTC","spot-classic","period-03","opened","BTC",0,"Спот-сделка классическая (не по сигналу)"
"301620086","2344342454","12.10.2021 12:27:01","1634030821075","ETHBTC","BUY",0.06076,1.7933,0.108960908,0.0001090290534,"BTC","spot-classic","period-03","opened","BTC",0,"Спот-сделка классическая (не по сигналу)"
"301620087","2344342454","12.10.2021 12:27:01","1634030821138","ETHBTC","BUY",0.06076,1.1457,0.069612732,0.00006965626859999999,"BTC","spot-classic","period-03","opened","BTC",0,"Спот-сделка классическая (не по сигналу)"
"3651444","74684308","13.10.2021 13:07:19","1634119639243","SFPBTC","SELL",0.00003294,600,0.019764,0.00001976,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"3651454","74684308","13.10.2021 13:07:25","1634119645205","SFPBTC","SELL",0.00003294,52,0.00171288,0.00000171,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"3651457","74684308","13.10.2021 13:07:26","1634119646898","SFPBTC","SELL",0.00003294,5,0.0001647,1.1981069999999998e-7,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"3651459","74684308","13.10.2021 13:07:27","1634119647082","SFPBTC","SELL",0.00003294,8243,0.27152442,0.00027152,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"3665006","74832849","13.10.2021 15:16:15","1634127375709","SFPBTC","SELL",0.00004017,18,0.00072306,7.2e-7,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"3665007","74832849","13.10.2021 15:16:15","1634127375709","SFPBTC","SELL",0.00004,252,0.01008,0.00001008,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"3665008","74832849","13.10.2021 15:16:15","1634127375714","SFPBTC","SELL",0.00004,2818,0.11272,0.00011272,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"1099060736","7916211609","15.10.2021 20:16:45","1634318205121","BTCUSDT","SELL",61510.13,0.02527,1554.3609851,1.55436099,"USDT","test","period-03","opened","USDT",0,"Закупка USDT для фьючерса (на 1968 USDT)"
"1099060737","7916211609","15.10.2021 20:16:45","1634318205121","BTCUSDT","SELL",61510,0.0003,18.453,0.018453,"USDT","test","period-03","opened","USDT",0,"Закупка USDT для фьючерса (на 1968 USDT)"
"1099060738","7916211609","15.10.2021 20:16:45","1634318205121","BTCUSDT","SELL",61508.81,0.00643,395.5016483,0.39550165,"USDT","test","period-03","opened","USDT",0,"Закупка USDT для фьючерса (на 1968 USDT)"
"636247065","6267262578","16.10.2021 00:29:42","1634333382711","ETHUSDT","SELL",3851.26,0.17,654.7142,0.6547142,"USDT","test","period-03","opened","USDT",0,"(?) Продажа ETH за USDT на 1078 USDT (возможно формирование обормотки для фьючерса)"
"636247066","6267262578","16.10.2021 00:29:42","1634333382711","ETHUSDT","SELL",3851.14,0.11,423.6254,0.4236254,"USDT","test","period-03","opened","USDT",0,"(?) Продажа ETH за USDT на 1078 USDT (возможно формирование обормотки для фьючерса)"
"1108604316","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66451.21,0.00247,164.1344887,0.16413449,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604317","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66450.13,0.08055,5352.5579715,5.35255797,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604318","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66450.05,0.03976,2642.053988,2.64205399,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604319","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66450.04,0.0323,2146.336292,2.14633629,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604320","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66450.03,0.00752,499.7042256,0.49970423,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604321","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66450,0.00717,476.4465,0.4764465,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604322","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66450,0.00022,14.619,0.014619,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604323","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66449.99,0.00485,322.2824515,0.32228245,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604324","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66449.99,0.00753,500.3684247,0.50036842,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604325","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66449.99,0.03105,2063.2721895,2.06327219,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604326","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66449.97,0.00485,322.2823545,0.32228235,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604327","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66449.95,0.00072,47.843964,0.04784396,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604328","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66446.17,0.00752,499.6751984,0.4996752,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604329","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66446.04,0.03027,2011.3216308,2.01132163,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1108604330","7988511409","21.10.2021 12:40:38","1634809238922","BTCUSDT","SELL",66445.68,0.02001,1329.5780568,1.32957806,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"48900740","292899387","26.10.2021 13:43:53","1635245033288","DOGEBTC","BUY",0.00000432,25000,0.108,0.00010775,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48900894","292900577","26.10.2021 13:47:36","1635245256025","DOGEBTC","BUY",0.0000043,6219,0.0267417,0.000026741700000000002,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48900895","292900577","26.10.2021 13:47:36","1635245256025","DOGEBTC","BUY",0.0000043,13781,0.0592583,0.00005925830000000001,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901148","292902423","26.10.2021 13:54:43","1635245683220","DOGEBTC","BUY",0.00000429,1987,0.00852423,0.000008563970000000001,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901149","292902423","26.10.2021 13:54:43","1635245683615","DOGEBTC","BUY",0.00000429,6000,0.02574,0.00002586,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901150","292902423","26.10.2021 13:54:47","1635245687620","DOGEBTC","BUY",0.00000429,2610,0.0111969,0.0000112491,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901258","292902423","26.10.2021 13:56:23","1635245783929","DOGEBTC","BUY",0.00000429,2564,0.01099956,0.0000110252,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901265","292902423","26.10.2021 13:56:30","1635245790933","DOGEBTC","BUY",0.00000429,519,0.00222651,0.0000022317,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901305","292902423","26.10.2021 13:57:48","1635245868807","DOGEBTC","BUY",0.00000429,794,0.00340626,0.0000034062599999999996,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901306","292902423","26.10.2021 13:57:55","1635245875956","DOGEBTC","BUY",0.00000429,325,0.00139425,0.0000013942499999999998,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48901310","292902423","26.10.2021 13:58:04","1635245884829","DOGEBTC","BUY",0.00000429,201,0.00086229,8.643000000000001e-7,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48910383","292909880","26.10.2021 17:01:33","1635256893514","DOGEBTC","BUY",0.00000427,5000,0.02135,0.000021349999999999997,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48915164","292992118","26.10.2021 18:48:27","1635263307411","DOGEBTC","BUY",0.00000425,5000,0.02125,0.0000213,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7375702","185610700","27.10.2021 11:10:26","1635322226004","1INCHBTC","SELL",0.00011393,30.2,0.003440686,0.00000344,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7375755","185610700","27.10.2021 11:10:26","1635322226074","1INCHBTC","SELL",0.00011359,175.5,0.019935045,0.00001994,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7375760","185610700","27.10.2021 11:10:26","1635322226391","1INCHBTC","SELL",0.00011359,1,0.00011359,1.1e-7,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7375770","185610700","27.10.2021 11:10:26","1635322226729","1INCHBTC","SELL",0.00011359,8703.5,0.988630565,0.00098863,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7375835","185610700","27.10.2021 11:10:26","1635322226948","1INCHBTC","SELL",0.00011359,1.9,0.000215821,2.2e-7,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7375876","185610700","27.10.2021 11:10:27","1635322227712","1INCHBTC","SELL",0.00011359,8216.4,0.933300876,0.0009333,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7375969","185610700","27.10.2021 11:10:28","1635322228985","1INCHBTC","SELL",0.00011359,5948.4,0.675678756,0.00067568,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48991138","293626713","27.10.2021 14:33:47","1635334427234","DOGEBTC","BUY",0.00000406,999,0.00405594,0.00000405594,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"48991139","293626713","27.10.2021 14:33:47","1635334427234","DOGEBTC","BUY",0.00000406,9001,0.03654406,0.00003654406,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"1117827698","8067838183","27.10.2021 22:39:04","1635363544571","BTCUSDT","SELL",58459.99,0.24158,14122.7643842,14.12276438,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"1117827699","8067838183","27.10.2021 22:39:04","1635363544571","BTCUSDT","SELL",58459.99,0.11702,6840.9880298,6.84098803,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
"7536266","187282908","28.10.2021 15:37:28","1635424648725","1INCHBTC","BUY",0.00008413,300,0.025239,0.00002529,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7536267","187282908","28.10.2021 15:37:28","1635424648730","1INCHBTC","BUY",0.00008413,750,0.0630975,0.000063225,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7536268","187282908","28.10.2021 15:37:28","1635424648742","1INCHBTC","BUY",0.00008413,750,0.0630975,0.000063225,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7536269","187282908","28.10.2021 15:37:28","1635424648749","1INCHBTC","BUY",0.00008413,200,0.016826,0.00001686,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"49412787","296128399","28.10.2021 20:50:03","1635443403546","DOGEBTC","SELL",0.00000536,23500,0.12596,0.00012596,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"49413200","296131290","28.10.2021 20:51:10","1635443470623","DOGEBTC","SELL",0.00000538,258,0.00138804,0.00000139,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"49413201","296131290","28.10.2021 20:51:10","1635443470623","DOGEBTC","SELL",0.00000538,242,0.00130196,0.0000013,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7553792","187272751","29.10.2021 03:13:34","1635466414494","1INCHBTC","BUY",0.000083,190.6,0.0158198,0.000015825518,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553793","187272751","29.10.2021 03:13:34","1635466414494","1INCHBTC","BUY",0.000083,48.5,0.0040255,0.000004026955,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553794","187272751","29.10.2021 03:13:34","1635466414509","1INCHBTC","BUY",0.000083,12.5,0.0010375,0.000001037875,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553795","187272751","29.10.2021 03:13:35","1635466415227","1INCHBTC","BUY",0.000083,180,0.01494,0.0000149454,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553796","187272751","29.10.2021 03:13:35","1635466415248","1INCHBTC","BUY",0.000083,141.8,0.0117694,0.000011773654,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553797","187272751","29.10.2021 03:13:35","1635466415282","1INCHBTC","BUY",0.000083,170,0.01411,0.0000141151,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553798","187272751","29.10.2021 03:13:36","1635466416751","1INCHBTC","BUY",0.000083,117.7,0.0097691,0.000009772631,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553799","187272751","29.10.2021 03:13:37","1635466417566","1INCHBTC","BUY",0.000083,115.6,0.0095948,0.000009598267999999998,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553800","187272751","29.10.2021 03:13:37","1635466417658","1INCHBTC","BUY",0.000083,3,0.000249,2.4909e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553801","187272751","29.10.2021 03:13:37","1635466417669","1INCHBTC","BUY",0.000083,1451,0.120433,0.00012047653,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553802","187272751","29.10.2021 03:13:37","1635466417953","1INCHBTC","BUY",0.000083,4,0.000332,3.3212e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553803","187272751","29.10.2021 03:13:38","1635466418068","1INCHBTC","BUY",0.000083,123.9,0.0102837,0.000010287416999999999,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553804","187272751","29.10.2021 03:13:38","1635466418178","1INCHBTC","BUY",0.000083,117,0.009711,0.00000971451,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553805","187272751","29.10.2021 03:13:38","1635466418212","1INCHBTC","BUY",0.000083,110.5,0.0091715,0.000009174815,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553806","187272751","29.10.2021 03:13:38","1635466418221","1INCHBTC","BUY",0.000083,104.3,0.0086569,0.000008660029,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553807","187272751","29.10.2021 03:13:38","1635466418228","1INCHBTC","BUY",0.000083,98.6,0.0081838,0.000008186758,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553808","187272751","29.10.2021 03:13:38","1635466418281","1INCHBTC","BUY",0.000083,217.8,0.0180774,0.000018083933999999998,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553809","187272751","29.10.2021 03:13:38","1635466418318","1INCHBTC","BUY",0.000083,100.4,0.0083332,0.000008336212,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553810","187272751","29.10.2021 03:13:38","1635466418533","1INCHBTC","BUY",0.000083,197.9,0.0164257,0.000016431636999999998,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553811","187272751","29.10.2021 03:13:38","1635466418542","1INCHBTC","BUY",0.000083,186.9,0.0155127,0.000015518307,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7553812","187272751","29.10.2021 03:13:38","1635466418549","1INCHBTC","BUY",0.000083,8,0.000664,6.6424e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7566812","187893586","29.10.2021 16:14:29","1635513269378","1INCHBTC","BUY",0.000081,729.9,0.0591219,0.000059070806999999996,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7566813","187893586","29.10.2021 16:14:29","1635513269381","1INCHBTC","BUY",0.000081,177.8,0.0144018,0.000014389354,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7566814","187893586","29.10.2021 16:14:29","1635513269383","1INCHBTC","BUY",0.000081,92.3,0.0074763,0.000007469838999999999,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7575025","187893770","30.10.2021 06:55:42","1635566142159","1INCHBTC","BUY",0.000079,18.7,0.0014773,0.0000014862760000000003,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7575026","187893770","30.10.2021 06:55:42","1635566142159","1INCHBTC","BUY",0.000079,9,0.000711,7.1532e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7575038","187893770","30.10.2021 06:55:44","1635566144048","1INCHBTC","BUY",0.000079,472.3,0.0373117,0.000037538404000000004,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7581759","187893788","30.10.2021 17:44:04","1635605044574","1INCHBTC","BUY",0.000077,288.8,0.0222376,0.000022130744000000002,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7581760","187893788","30.10.2021 17:44:04","1635605044657","1INCHBTC","BUY",0.000077,211.2,0.0162624,0.000016184256,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"26285605","278753986","30.10.2021 18:32:06","1635607926577","BATBTC","SELL",0.0000192,11,0.0002112,2.1e-7,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26285606","278753986","30.10.2021 18:32:06","1635607926822","BATBTC","SELL",0.0000192,17521,0.3364032,0.0003364,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26347463","279255512","31.10.2021 00:49:05","1635630545178","BATBTC","SELL",0.000022,4500,0.099,0.000099,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26359526","279315464","31.10.2021 01:26:40","1635632800506","BATBTC","SELL",0.0000225,3594,0.080865,0.00008087,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26359527","279315464","31.10.2021 01:26:40","1635632800509","BATBTC","SELL",0.0000225,406,0.009135,0.00000914,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7586198","187893811","31.10.2021 01:34:37","1635633277177","1INCHBTC","BUY",0.000075,500,0.0375,0.000037505,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"26362222","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.00002343,108,0.00253044,0.00000253,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362223","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.00002342,319,0.00747098,0.00000747,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362224","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.00002342,286,0.00669812,0.0000067,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362225","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.00002342,328,0.00768176,0.00000768,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362226","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.00002342,331,0.00775202,0.00000775,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362227","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.00002342,295,0.0069089,0.00000691,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362228","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.0000234,63,0.0014742,0.00000147,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362229","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.0000234,5,0.000117,1.2e-7,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362230","279356743","31.10.2021 01:35:20","1635633320667","BATBTC","SELL",0.0000234,1652,0.0386568,0.00003866,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362231","279356743","31.10.2021 01:35:20","1635633320670","BATBTC","SELL",0.0000234,214,0.0050076,0.00000501,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362232","279356743","31.10.2021 01:35:20","1635633320674","BATBTC","SELL",0.0000234,2353,0.0550602,0.00005506,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"26362233","279356743","31.10.2021 01:35:20","1635633320677","BATBTC","SELL",0.0000234,3079,0.0720486,0.00007205,"BTC","spot-signal","period-03","closed","BTC",0,"Спот-сделка по сигналу"
"7588631","187893883","31.10.2021 04:22:00","1635643320873","1INCHBTC","BUY",0.0000731,100.1,0.00731731,0.00000549014505,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7588637","187893883","31.10.2021 04:22:54","1635643374013","1INCHBTC","BUY",0.0000731,17.3,0.00126463,9.487572e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7588641","187893883","31.10.2021 04:23:23","1635643403563","1INCHBTC","BUY",0.0000731,34,0.0024854,0.000001861623,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7588643","187893883","31.10.2021 04:23:56","1635643436800","1INCHBTC","BUY",0.0000731,1.7,0.00012427,9.306e-8,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7588646","187893883","31.10.2021 04:24:05","1635643445382","1INCHBTC","BUY",0.0000731,2.3,0.00016813,1.259592e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7588650","187893883","31.10.2021 04:24:20","1635643460099","1INCHBTC","BUY",0.0000731,2.5,0.00018275,1.3704835e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7588653","187893883","31.10.2021 04:24:44","1635643484634","1INCHBTC","BUY",0.0000731,8.3,0.00060673,4.5507840000000004e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7588654","187893883","31.10.2021 04:24:56","1635643496390","1INCHBTC","BUY",0.0000731,333.8,0.02440078,0.00002443416,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644152","190107431","03.11.2021 12:53:08","1635933188673","1INCHBTC","BUY",0.0000718,950.1,0.06821718,0.000068274186,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644155","190107431","03.11.2021 12:53:33","1635933213228","1INCHBTC","BUY",0.0000718,6.6,0.00047388,3.5533965e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644159","190107431","03.11.2021 12:54:29","1635933269459","1INCHBTC","BUY",0.0000718,2.1,0.00015078,1.1290351e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644165","190107431","03.11.2021 12:55:57","1635933357206","1INCHBTC","BUY",0.0000718,5.1,0.00036618,2.7449408e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644166","190107431","03.11.2021 12:56:02","1635933362332","1INCHBTC","BUY",0.0000718,5.7,0.00040926,3.0668750000000004e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644167","190107431","03.11.2021 12:56:09","1635933369654","1INCHBTC","BUY",0.0000718,30.4,0.00218272,0.0000016356375000000001,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644268","190107468","03.11.2021 13:10:31","1635934231700","1INCHBTC","BUY",0.0000715,157.1,0.01123265,0.00000842169816,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644271","190107468","03.11.2021 13:11:14","1635934274096","1INCHBTC","BUY",0.0000715,44.7,0.00319605,0.000003192921,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644274","190107468","03.11.2021 13:11:30","1635934290351","1INCHBTC","BUY",0.0000715,106.9,0.00764335,0.000007635866999999999,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644286","190107468","03.11.2021 13:11:52","1635934312960","1INCHBTC","BUY",0.0000715,43.5,0.00311025,0.0000031072049999999996,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644288","190107468","03.11.2021 13:12:10","1635934330524","1INCHBTC","BUY",0.0000715,4.6,0.0003289,2.4634956e-7,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644289","190107468","03.11.2021 13:12:13","1635934333061","1INCHBTC","BUY",0.0000715,572.7,0.04094805,0.000040907960999999995,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644290","190107468","03.11.2021 13:12:13","1635934333397","1INCHBTC","BUY",0.0000715,55.2,0.0039468,0.000003942936,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"7644291","190107468","03.11.2021 13:12:13","1635934333717","1INCHBTC","BUY",0.0000715,15.3,0.00109395,0.000001092879,"BTC","spot-classic","period-03","closed","BTC",0,"Спот-сделка классическая (не по сигналу)"
"1129582677","8156125501","04.11.2021 13:54:31","1636023271031","BTCUSDT","SELL",61941.7,0.15834,9807.848778,9.80784878,"USDT","change","period-03","closed","USDT",0,"Обмен оборотки Заказчика за процент"
